step,kind,objective,main_gold,main_neg,neg_gold,neg_neg,rank,main_ok,neg_ok,lr,elapsed_min,cumulative_elapsed_min,group_qas,group_main_rate,group_neg_rate
1481,group,15.0,15.0,0.0,0.0,0.0,0.0,True,False,4.962737178848947e-05,7.2663,7.2663,4,1.0,0.0
1482,group,1.703125,1.703125,0.0,0.0,0.0,0.0,True,False,4.962686968861136e-05,7.3446,7.3446,4,1.0,0.0
1483,example,0.388672,1.554688,0.0,0.0,0.0,0.0,True,False,4.9626367253278084e-05,7.3675,7.3675,,,
1484,example,1.546875,0.8125,0.0,0.0,0.0,0.0,True,False,4.9625864482496635e-05,7.379,7.379,,,
1485,example,3.140625,0.267578,0.0,0.0,0.0,0.0,True,False,4.9625361376274005e-05,7.388,7.388,,,
1486,example,0.271484,1.085938,0.0,0.0,0.0,0.0,True,False,4.962485793461719e-05,7.3969,7.3969,,,
1487,group,8.75,8.75,0.0,0.0,0.0,0.0,True,False,4.962435415753319e-05,7.5106,7.5106,4,1.0,0.0
1488,example,2.96875,0.667969,0.0,0.0,0.0,0.0,True,False,4.9623850045029004e-05,7.5291,7.5291,,,
1489,example,8.1875,1.242188,0.0,0.0,0.0,0.0,True,False,4.962334559711164e-05,7.5392,7.5392,,,
1490,group,5.0625,5.0625,0.0,0.0,0.0,0.0,True,False,4.962284081378812e-05,7.6552,7.6552,4,1.0,0.0
1491,example,1.734375,1.15625,0.0,0.0,0.0,0.0,True,False,4.962233569506547e-05,7.6751,7.6751,,,
1492,example,2.03125,0.146484,0.0,0.0,0.0,0.0,True,False,4.962183024095069e-05,7.6842,7.6842,,,
1493,example,1.632812,0.609375,0.0,0.0,0.0,0.0,True,False,4.962132445145083e-05,7.6928,7.6928,,,
1494,group,1.109375,1.109375,0.0,0.0,0.0,0.0,True,False,4.96208183265729e-05,7.799,7.799,4,1.0,0.0
1495,example,0.482422,0.042969,0.0,0.0,0.0,0.0,True,False,4.9620311866323946e-05,7.818,7.818,,,
1496,group,12.9375,12.9375,0.0,0.0,0.0,0.0,True,False,4.9619805070711025e-05,7.8855,7.8855,4,1.0,0.0
1497,example,1.304688,0.773438,0.0,0.0,0.0,0.0,True,False,4.9619297939741164e-05,7.9053,7.9053,,,
1498,example,3.140625,0.386719,0.0,0.0,0.0,0.0,True,False,4.9618790473421425e-05,7.9138,7.9138,,,
1499,example,0.164062,0.65625,0.0,0.0,0.0,0.0,True,False,4.9618282671758855e-05,7.9243,7.9243,,,
1500,example,2.6875,1.429688,0.0,0.0,0.0,0.0,True,False,4.961777453476052e-05,7.9336,7.9336,,,
1501,example,20.125,1.445312,0.0,0.0,0.0,0.0,True,False,4.96172660624335e-05,12.105,12.105,,,
1502,example,1.421875,0.302734,0.0,0.0,0.0,0.0,True,False,4.961675725478483e-05,12.1132,12.1132,,,
1503,group,11.25,11.25,0.0,0.0,0.0,0.0,True,False,4.9616248111821616e-05,12.2212,12.2212,4,1.0,0.0
1504,example,20.25,3.84375,0.0,0.0,0.0,0.0,True,False,4.9615738633550914e-05,12.2387,12.2387,,,
1505,example,0.476562,1.90625,0.0,0.0,0.0,0.0,True,False,4.961522881997983e-05,12.2516,12.2516,,,
1506,example,2.84375,0.625,0.0,0.0,0.0,0.0,True,False,4.9614718671115426e-05,12.2629,12.2629,,,
1507,example,0.675781,2.703125,0.0,0.0,0.0,0.0,True,False,4.9614208186964815e-05,12.2827,12.2827,,,
1508,example,0.080078,0.320312,0.0,0.0,0.0,0.0,True,False,4.96136973675351e-05,12.3366,12.3366,,,
1509,example,3.46875,0.554688,0.0,0.0,0.0,0.0,True,False,4.961318621283337e-05,12.3512,12.3512,,,
1510,example,2.171875,1.28125,0.0,0.0,0.0,0.0,True,False,4.961267472286672e-05,12.3802,12.3802,,,
1511,example,9.375,1.46875,0.0,0.0,0.0,0.0,True,False,4.9612162897642294e-05,12.3924,12.3924,,,
1512,example,1.289062,0.112793,0.0,0.0,0.0,0.0,True,False,4.961165073716717e-05,12.4015,12.4015,,,
1513,example,1.742188,0.351562,0.0,0.0,0.0,0.0,True,False,4.961113824144851e-05,12.4104,12.4104,,,
1514,example,10.5,0.910156,0.0,0.0,0.0,0.0,True,False,4.961062541049341e-05,12.4182,12.4182,,,
1515,group,5.1875,5.1875,0.0,0.0,0.0,0.0,True,False,4.9610112244309e-05,12.4824,12.4824,4,1.0,0.0
1516,example,27.75,1.953125,0.0,0.0,0.0,0.0,True,False,4.960959874290243e-05,12.4996,12.4996,,,
1517,example,3.1875,1.695312,0.0,0.0,0.0,0.0,True,False,4.9609084906280844e-05,12.5188,12.5188,,,
1518,example,0.871094,0.277344,0.0,0.0,0.0,0.0,True,False,4.960857073445137e-05,12.5293,12.5293,,,
1519,example,0.28125,1.125,0.0,0.0,0.0,0.0,True,False,4.960805622742116e-05,12.5543,12.5543,,,
1520,example,20.25,2.96875,0.0,0.0,0.0,0.0,True,False,4.960754138519737e-05,12.5628,12.5628,,,
1521,group,1.671875,1.671875,0.0,0.0,0.0,0.0,True,False,4.960702620778716e-05,12.6792,12.6792,4,1.0,0.0
1522,example,0.267578,0.050049,0.0,0.0,0.0,0.0,True,False,4.960651069519769e-05,12.6962,12.6962,,,
1523,example,0.6875,0.173828,0.0,0.0,0.0,0.0,True,False,4.960599484743613e-05,12.7056,12.7056,,,
1524,example,0.535156,0.417969,0.0,0.0,0.0,0.0,True,False,4.960547866450966e-05,12.7148,12.7148,,,
1525,example,0.380859,0.151367,0.0,0.0,0.0,0.0,True,False,4.960496214642544e-05,12.7236,12.7236,,,
1526,group,9.75,9.75,0.0,0.0,0.0,0.0,True,False,4.9604445293190655e-05,12.7858,12.7858,4,1.0,0.0
1527,group,3.21875,3.21875,0.0,0.0,0.0,0.0,True,False,4.960392810481251e-05,12.8649,12.8649,4,1.0,0.0
1528,example,0.6875,0.462891,0.0,0.0,0.0,0.0,True,False,4.9603410581298174e-05,12.8889,12.8889,,,
1529,example,0.789062,0.283203,0.0,0.0,0.0,0.0,True,False,4.960289272265485e-05,12.8987,12.8987,,,
1530,example,7.96875,1.054688,0.0,0.0,0.0,0.0,True,False,4.9602374528889744e-05,12.9073,12.9073,,,
1531,example,3.5,2.359375,0.0,0.0,0.0,0.0,True,False,4.960185600001005e-05,12.9165,12.9165,,,
1532,group,2.34375,2.34375,0.0,0.0,0.0,0.0,True,False,4.9601337136022985e-05,13.0303,13.0303,4,1.0,0.0
1533,group,0.773438,0.773438,0.0,0.0,0.0,0.0,True,False,4.9600817936935765e-05,13.1531,13.1531,4,1.0,0.0
1534,example,0.320312,1.28125,0.0,0.0,0.0,0.0,True,False,4.96002984027556e-05,13.1732,13.1732,,,
1535,example,14.5625,1.960938,0.0,0.0,0.0,0.0,True,False,4.959977853348973e-05,13.1818,13.1818,,,
1536,example,5.96875,0.933594,0.0,0.0,0.0,0.0,True,False,4.959925832914536e-05,13.1977,13.1977,,,
1537,example,6.34375,1.414062,0.0,0.0,0.0,0.0,True,False,4.9598737789729736e-05,13.2073,13.2073,,,
1538,example,2.71875,0.271484,0.0,0.0,0.0,0.0,True,False,4.95982169152501e-05,13.2175,13.2175,,,
1539,example,3.875,0.316406,0.0,0.0,0.0,0.0,True,False,4.959769570571369e-05,13.2417,13.2417,,,
1540,group,10.4375,10.4375,0.0,0.0,0.0,0.0,True,False,4.959717416112776e-05,13.3641,13.3641,4,1.0,0.0
1541,example,36.25,1.054688,0.0,0.0,0.0,0.0,True,False,4.959665228149954e-05,13.3896,13.3896,,,
1542,example,9.9375,1.117188,0.0,0.0,0.0,0.0,True,False,4.95961300668363e-05,13.4009,13.4009,,,
1543,example,6.5625,0.271484,0.0,0.0,0.0,0.0,True,False,4.95956075171453e-05,13.4151,13.4151,,,
1544,example,14.4375,1.984375,0.0,0.0,0.0,0.0,True,False,4.959508463243381e-05,13.4258,13.4258,,,
1545,group,2.984375,2.984375,0.0,0.0,0.0,0.0,True,False,4.95945614127091e-05,13.4931,13.4931,4,1.0,0.0
1546,group,0.941406,0.941406,0.0,0.0,0.0,0.0,True,False,4.959403785797843e-05,13.5669,13.5669,4,1.0,0.0
1547,example,2.015625,0.180664,0.0,0.0,0.0,0.0,True,False,4.959351396824909e-05,13.5868,13.5868,,,
1548,example,7.9375,1.046875,0.0,0.0,0.0,0.0,True,False,4.959298974352836e-05,13.5978,13.5978,,,
1549,example,0.222656,0.092285,0.0,0.0,0.0,0.0,True,False,4.959246518382353e-05,13.6076,13.6076,,,
1550,group,8.5625,8.5625,0.0,0.0,0.0,0.0,True,False,4.9591940289141905e-05,13.6745,13.6745,4,1.0,0.0
1551,example,14.0,0.828125,0.0,0.0,0.0,0.0,True,False,4.9591415059490765e-05,13.693,13.693,,,
1552,example,7.1875,0.488281,0.0,0.0,0.0,0.0,True,False,4.9590889494877424e-05,13.7018,13.7018,,,
1553,example,0.328125,0.196289,0.0,0.0,0.0,0.0,True,False,4.9590363595309186e-05,13.7099,13.7099,,,
1554,example,3.296875,0.355469,0.0,0.0,0.0,0.0,True,False,4.9589837360793364e-05,13.7191,13.7191,,,
1555,example,0.574219,2.296875,0.0,0.0,0.0,0.0,True,False,4.958931079133728e-05,13.7286,13.7286,,,
1556,example,17.875,1.546875,0.0,0.0,0.0,0.0,True,False,4.958878388694825e-05,13.7373,13.7373,,,
1557,example,5.9375,0.703125,0.0,0.0,0.0,0.0,True,False,4.958825664763359e-05,13.746,13.746,,,
1558,example,1.179688,0.695312,0.0,0.0,0.0,0.0,True,False,4.958772907340065e-05,13.7562,13.7562,,,
1559,example,2.40625,1.15625,0.0,0.0,0.0,0.0,True,False,4.9587201164256746e-05,13.7665,13.7665,,,
1560,example,2.9375,1.46875,0.0,0.0,0.0,0.0,True,False,4.9586672920209236e-05,13.7757,13.7757,,,
1561,group,2.96875,2.96875,0.0,0.0,0.0,0.0,True,False,4.958614434126546e-05,13.8479,13.8479,4,1.0,0.0
1562,example,11.875,0.710938,0.0,0.0,0.0,0.0,True,False,4.9585615427432743e-05,13.865,13.865,,,
1563,example,10.3125,0.503906,0.0,0.0,0.0,0.0,True,False,4.958508617871847e-05,13.874,13.874,,,
1564,group,12.0,12.0,0.0,0.0,0.0,0.0,True,False,4.9584556595129996e-05,13.9942,13.9942,4,1.0,0.0
1565,example,0.324219,0.201172,0.0,0.0,0.0,0.0,True,False,4.958402667667467e-05,14.0125,14.0125,,,
1566,example,0.496094,0.163086,0.0,0.0,0.0,0.0,True,False,4.958349642335987e-05,14.0215,14.0215,,,
1567,example,0.208984,0.066895,0.0,0.0,0.0,0.0,True,False,4.958296583519296e-05,14.0304,14.0304,,,
1568,example,0.875,0.875,0.0,0.0,0.0,0.0,True,False,4.958243491218133e-05,14.0393,14.0393,,,
1569,example,1.226562,0.164062,0.0,0.0,0.0,0.0,True,False,4.9581903654332344e-05,14.048,14.048,,,
1570,example,0.294922,0.059082,0.0,0.0,0.0,0.0,True,False,4.95813720616534e-05,14.057,14.057,,,
1571,example,8.75,0.539062,0.0,0.0,0.0,0.0,True,False,4.95808401341519e-05,14.0656,14.0656,,,
1572,example,26.125,3.515625,0.0,0.0,0.0,0.0,True,False,4.958030787183522e-05,14.0743,14.0743,,,
1573,example,9.3125,1.421875,0.0,0.0,0.0,0.0,True,False,4.957977527471077e-05,14.0825,14.0825,,,
1574,example,5.03125,0.699219,0.0,0.0,0.0,0.0,True,False,4.957924234278595e-05,14.0912,14.0912,,,
1575,example,9.3125,1.234375,0.0,0.0,0.0,0.0,True,False,4.957870907606818e-05,14.0993,14.0993,,,
1576,example,0.515625,2.0625,0.0,0.0,0.0,0.0,True,False,4.957817547456485e-05,14.1077,14.1077,,,
1577,group,11.4375,11.4375,0.0,0.0,0.0,0.0,True,False,4.957764153828341e-05,14.2218,14.2218,4,1.0,0.0
1578,example,3.859375,0.566406,0.0,0.0,0.0,0.0,True,False,4.9577107267231274e-05,14.2391,14.2391,,,
1579,example,0.34375,1.375,0.0,0.0,0.0,0.0,True,False,4.957657266141586e-05,14.2483,14.2483,,,
1580,group,0.710938,0.710938,0.0,0.0,0.0,0.0,True,False,4.9576037720844603e-05,14.3149,14.3149,4,1.0,0.0
1581,group,15.0625,15.0625,0.0,0.0,0.0,0.0,True,False,4.9575502445524957e-05,14.3945,14.3945,4,1.0,0.0
1582,example,0.617188,0.503906,0.0,0.0,0.0,0.0,True,False,4.957496683546435e-05,14.4117,14.4117,,,
1583,group,0.578125,0.578125,0.0,0.0,0.0,0.0,True,False,4.957443089067022e-05,14.4797,14.4797,4,1.0,0.0
1584,group,13.0,13.0,0.0,0.0,0.0,0.0,True,False,4.957389461115005e-05,14.6033,14.6033,4,1.0,0.0
1585,example,8.25,1.546875,0.0,0.0,0.0,0.0,True,False,4.957335799691126e-05,14.6259,14.6259,,,
1586,example,0.367188,0.025635,0.0,0.0,0.0,0.0,True,False,4.9572821047961335e-05,14.6393,14.6393,,,
1587,example,0.443359,1.773438,0.0,0.0,0.0,0.0,True,False,4.957228376430773e-05,14.6525,14.6525,,,
1588,example,14.125,1.257812,0.0,0.0,0.0,0.0,True,False,4.957174614595793e-05,14.6614,14.6614,,,
1589,group,5.4375,5.4375,0.0,0.0,0.0,0.0,True,False,4.957120819291939e-05,14.7504,14.7504,4,1.0,0.0
1590,example,4.125,0.294922,0.0,0.0,0.0,0.0,True,False,4.9570669905199606e-05,14.7781,14.7781,,,
1591,example,13.625,2.25,0.0,0.0,0.0,0.0,True,False,4.9570131282806046e-05,14.7881,14.7881,,,
1592,example,0.21875,0.066895,0.0,0.0,0.0,0.0,True,False,4.956959232574621e-05,14.7975,14.7975,,,
1593,example,9.1875,0.582031,0.0,0.0,0.0,0.0,True,False,4.956905303402759e-05,14.8093,14.8093,,,
1594,example,0.279297,0.103516,0.0,0.0,0.0,0.0,True,False,4.956851340765768e-05,14.8251,14.8251,,,
1595,example,1.304688,0.308594,0.0,0.0,0.0,0.0,True,False,4.9567973446643986e-05,14.8372,14.8372,,,
1596,example,1.132812,0.462891,0.0,0.0,0.0,0.0,True,False,4.956743315099402e-05,14.8493,14.8493,,,
1597,example,0.59375,0.09668,0.0,0.0,0.0,0.0,True,False,4.9566892520715286e-05,14.8585,14.8585,,,
1598,example,9.875,1.132812,0.0,0.0,0.0,0.0,True,False,4.956635155581531e-05,14.8681,14.8681,,,
1599,example,47.0,1.875,0.0,0.0,0.0,0.0,True,False,4.95658102563016e-05,14.8786,14.8786,,,
1600,example,2.671875,0.345703,0.0,0.0,0.0,0.0,True,False,4.956526862218169e-05,14.8885,14.8885,,,
1601,example,0.734375,0.511719,0.0,0.0,0.0,0.0,True,False,4.9564726653463125e-05,14.8986,14.8986,,,
1602,example,0.648438,0.233398,0.0,0.0,0.0,0.0,True,False,4.956418435015342e-05,14.9075,14.9075,,,
1603,example,1.4375,0.535156,0.0,0.0,0.0,0.0,True,False,4.956364171226011e-05,14.9163,14.9163,,,
1604,example,3.71875,0.960938,0.0,0.0,0.0,0.0,True,False,4.9563098739790764e-05,14.9258,14.9258,,,
1605,group,4.28125,4.28125,0.0,0.0,0.0,0.0,True,False,4.9562555432752916e-05,15.0222,15.0222,4,1.0,0.0
1606,example,10.5625,0.816406,0.0,0.0,0.0,0.0,True,False,4.9562011791154124e-05,15.0402,15.0402,,,
1607,example,0.204102,0.028687,0.0,0.0,0.0,0.0,True,False,4.9561467815001935e-05,15.0496,15.0496,,,
1608,example,1.59375,0.917969,0.0,0.0,0.0,0.0,True,False,4.956092350430393e-05,15.059,15.059,,,
1609,example,5.96875,0.664062,0.0,0.0,0.0,0.0,True,False,4.956037885906768e-05,15.0681,15.0681,,,
1610,example,7.15625,0.539062,0.0,0.0,0.0,0.0,True,False,4.955983387930074e-05,15.0765,15.0765,,,
1611,example,22.0,3.765625,0.0,0.0,0.0,0.0,True,False,4.955928856501069e-05,15.0847,15.0847,,,
1612,group,1.84375,1.84375,0.0,0.0,0.0,0.0,True,False,4.955874291620512e-05,15.1495,15.1495,4,1.0,0.0
1613,example,22.25,4.1875,0.0,0.0,0.0,0.0,True,False,4.9558196932891614e-05,15.1648,15.1648,,,
1614,example,3.578125,1.359375,0.0,0.0,0.0,0.0,True,False,4.9557650615077764e-05,15.175,15.175,,,
1615,example,0.248047,0.226562,0.0,0.0,0.0,0.0,True,False,4.955710396277115e-05,15.1838,15.1838,,,
1616,group,12.9375,12.9375,0.0,0.0,0.0,0.0,True,False,4.95565569759794e-05,15.2988,15.2988,4,1.0,0.0
1617,example,0.246094,0.166016,0.0,0.0,0.0,0.0,True,False,4.95560096547101e-05,15.3167,15.3167,,,
1618,example,1.179688,0.233398,0.0,0.0,0.0,0.0,True,False,4.955546199897087e-05,15.3259,15.3259,,,
1619,example,1.78125,0.53125,0.0,0.0,0.0,0.0,True,False,4.955491400876932e-05,15.3338,15.3338,,,
1620,group,5.15625,5.15625,0.0,0.0,0.0,0.0,True,False,4.955436568411307e-05,15.3991,15.3991,4,1.0,0.0
1621,example,1.40625,0.296875,0.0,0.0,0.0,0.0,True,False,4.9553817025009745e-05,15.4291,15.4291,,,
1622,example,1.195312,0.902344,0.0,0.0,0.0,0.0,True,False,4.955326803146697e-05,15.4382,15.4382,,,
1623,group,3.53125,3.53125,0.0,0.0,0.0,0.0,True,False,4.955271870349238e-05,15.5537,15.5537,4,1.0,0.0
1624,group,2.765625,2.765625,0.0,0.0,0.0,0.0,True,False,4.955216904109362e-05,15.624,15.624,4,1.0,0.0
1625,example,19.5,1.507812,0.0,0.0,0.0,0.0,True,False,4.9551619044278316e-05,15.6428,15.6428,,,
1626,group,7.625,7.625,0.0,0.0,0.0,0.0,True,False,4.955106871305413e-05,15.7111,15.7111,4,1.0,0.0
1627,example,15.6875,2.453125,0.0,0.0,0.0,0.0,True,False,4.95505180474287e-05,15.7281,15.7281,,,
1628,group,3.9375,3.9375,0.0,0.0,0.0,0.0,True,False,4.954996704740969e-05,15.7941,15.7941,4,1.0,0.0
1629,group,4.71875,4.71875,0.0,0.0,0.0,0.0,True,False,4.9549415713004754e-05,15.9214,15.9214,4,1.0,0.0
1630,group,11.3125,11.3125,0.0,0.0,0.0,0.0,True,False,4.9548864044221575e-05,15.9977,15.9977,4,1.0,0.0
1631,example,0.092773,0.371094,0.0,0.0,0.0,0.0,True,False,4.954831204106782e-05,16.0183,16.0183,,,
1632,example,2.515625,0.326172,0.0,0.0,0.0,0.0,True,False,4.9547759703551144e-05,16.0276,16.0276,,,
1633,example,6.59375,0.773438,0.0,0.0,0.0,0.0,True,False,4.954720703167924e-05,16.036,16.036,,,
1634,example,3.25,1.890625,0.0,0.0,0.0,0.0,True,False,4.9546654025459796e-05,16.0468,16.0468,,,
1635,example,0.326172,1.304688,0.0,0.0,0.0,0.0,True,False,4.95461006849005e-05,16.0561,16.0561,,,
1636,example,0.453125,0.140625,0.0,0.0,0.0,0.0,True,False,4.954554701000904e-05,16.0648,16.0648,,,
1637,example,5.625,0.660156,0.0,0.0,0.0,0.0,True,False,4.9544993000793116e-05,16.0733,16.0733,,,
1638,example,2.0,0.398438,0.0,0.0,0.0,0.0,True,False,4.954443865726043e-05,16.0819,16.0819,,,
1639,example,12.125,0.539062,0.0,0.0,0.0,0.0,True,False,4.954388397941869e-05,16.0905,16.0905,,,
1640,example,0.855469,0.106445,0.0,0.0,0.0,0.0,True,False,4.954332896727562e-05,16.0986,16.0986,,,
1641,example,1.234375,0.332031,0.0,0.0,0.0,0.0,True,False,4.9542773620838906e-05,16.1075,16.1075,,,
1642,group,11.375,11.375,0.0,0.0,0.0,0.0,True,False,4.95422179401163e-05,16.1702,16.1702,4,1.0,0.0
1643,example,8.5,0.980469,0.0,0.0,0.0,0.0,True,False,4.954166192511552e-05,16.1882,16.1882,,,
1644,example,9.5625,1.179688,0.0,0.0,0.0,0.0,True,False,4.954110557584428e-05,16.1984,16.1984,,,
1645,group,2.828125,2.828125,0.0,0.0,0.0,0.0,True,False,4.9540548892310344e-05,16.2644,16.2644,4,1.0,0.0
1646,example,3.609375,0.332031,0.0,0.0,0.0,0.0,True,False,4.9539991874521435e-05,16.2821,16.2821,,,
1647,example,9.8125,1.335938,0.0,0.0,0.0,0.0,True,False,4.95394345224853e-05,16.2908,16.2908,,,
1648,example,21.25,2.984375,0.0,0.0,0.0,0.0,True,False,4.953887683620968e-05,16.2998,16.2998,,,
1649,example,1.25,0.128906,0.0,0.0,0.0,0.0,True,False,4.9538318815702346e-05,16.3086,16.3086,,,
1650,group,6.15625,6.15625,0.0,0.0,0.0,0.0,True,False,4.953776046097104e-05,16.4387,16.4387,4,1.0,0.0
1651,group,15.625,15.625,0.0,0.0,0.0,0.0,True,False,4.953720177202353e-05,16.5527,16.5527,4,1.0,0.0
1652,example,0.875,0.084961,0.0,0.0,0.0,0.0,True,False,4.95366427488676e-05,16.5712,16.5712,,,
1653,example,0.178711,0.090332,0.0,0.0,0.0,0.0,True,False,4.9536083391511e-05,16.5814,16.5814,,,
1654,group,0.644531,0.644531,0.0,0.0,0.0,0.0,True,False,4.953552369996152e-05,16.7094,16.7094,4,1.0,0.0
1655,example,0.400391,1.601562,0.0,0.0,0.0,0.0,True,False,4.9534963674226935e-05,16.7256,16.7256,,,
1656,example,21.5,2.5625,0.0,0.0,0.0,0.0,True,False,4.953440331431504e-05,16.7355,16.7355,,,
1657,example,2.140625,0.163086,0.0,0.0,0.0,0.0,True,False,4.953384262023362e-05,16.7465,16.7465,,,
1658,example,0.287109,0.09082,0.0,0.0,0.0,0.0,True,False,4.953328159199047e-05,16.7562,16.7562,,,
1659,example,14.25,1.039062,0.0,0.0,0.0,0.0,True,False,4.953272022959339e-05,16.766,16.766,,,
1660,example,1.03125,0.474609,0.0,0.0,0.0,0.0,True,False,4.953215853305019e-05,16.7759,16.7759,,,
1661,example,8.625,1.375,0.0,0.0,0.0,0.0,True,False,4.9531596502368676e-05,16.7855,16.7855,,,
1662,example,0.164062,0.65625,0.0,0.0,0.0,0.0,True,False,4.953103413755667e-05,16.7952,16.7952,,,
1663,example,1.8125,0.237305,0.0,0.0,0.0,0.0,True,False,4.9530471438621975e-05,16.8054,16.8054,,,
1664,example,2.65625,1.296875,0.0,0.0,0.0,0.0,True,False,4.952990840557243e-05,16.8139,16.8139,,,
1665,example,20.125,2.203125,0.0,0.0,0.0,0.0,True,False,4.9529345038415855e-05,16.8225,16.8225,,,
1666,example,0.07959,0.054932,0.0,0.0,0.0,0.0,True,False,4.9528781337160076e-05,16.8311,16.8311,,,
1667,example,15.4375,1.648438,0.0,0.0,0.0,0.0,True,False,4.952821730181295e-05,16.8397,16.8397,,,
1668,group,0.378906,0.378906,0.0,0.0,0.0,0.0,True,False,4.952765293238231e-05,16.9445,16.9445,4,1.0,0.0
1669,example,22.0,1.3125,0.0,0.0,0.0,0.0,True,False,4.9527088228876e-05,16.9612,16.9612,,,
1670,example,5.59375,0.40625,0.0,0.0,0.0,0.0,True,False,4.952652319130187e-05,16.9711,16.9711,,,
1671,group,1.21875,1.21875,0.0,0.0,0.0,0.0,True,False,4.952595781966779e-05,17.0934,17.0934,4,1.0,0.0
1672,example,0.40625,0.21582,0.0,0.0,0.0,0.0,True,False,4.95253921139816e-05,17.1107,17.1107,,,
1673,example,5.84375,0.554688,0.0,0.0,0.0,0.0,True,False,4.952482607425119e-05,17.1194,17.1194,,,
1674,example,0.777344,0.199219,0.0,0.0,0.0,0.0,True,False,4.9524259700484407e-05,17.128,17.128,,,
1675,group,3.640625,3.640625,0.0,0.0,0.0,0.0,True,False,4.9523692992689126e-05,17.2536,17.2536,4,1.0,0.0
1676,example,7.0625,0.855469,0.0,0.0,0.0,0.0,True,False,4.9523125950873246e-05,17.2715,17.2715,,,
1677,example,14.25,1.34375,0.0,0.0,0.0,0.0,True,False,4.9522558575044635e-05,17.2805,17.2805,,,
1678,example,0.049805,0.02478,0.0,0.0,0.0,0.0,True,False,4.9521990865211186e-05,17.2891,17.2891,,,
1679,example,0.195312,0.168945,0.0,0.0,0.0,0.0,True,False,4.9521422821380795e-05,17.2977,17.2977,,,
1680,group,8.75,8.75,0.0,0.0,0.0,0.0,True,False,4.952085444356136e-05,17.4125,17.4125,4,1.0,0.0
1681,example,0.476562,0.139648,0.0,0.0,0.0,0.0,True,False,4.952028573176078e-05,17.4318,17.4318,,,
1682,group,11.875,11.875,0.0,0.0,0.0,0.0,True,False,4.951971668598696e-05,17.5597,17.5597,4,1.0,0.0
1683,example,5.84375,0.894531,0.0,0.0,0.0,0.0,True,False,4.9519147306247825e-05,17.5868,17.5868,,,
1684,example,12.25,0.769531,0.0,0.0,0.0,0.0,True,False,4.9518577592551284e-05,17.5996,17.5996,,,
1685,example,0.308594,1.234375,0.0,0.0,0.0,0.0,True,False,4.9518007544905255e-05,17.6194,17.6194,,,
1686,example,0.710938,0.0625,0.0,0.0,0.0,0.0,True,False,4.951743716331766e-05,17.63,17.63,,,
1687,example,0.609375,0.100586,0.0,0.0,0.0,0.0,True,False,4.9516866447796436e-05,17.6466,17.6466,,,
1688,example,13.375,2.0,0.0,0.0,0.0,0.0,True,False,4.951629539834952e-05,17.6549,17.6549,,,
1689,example,0.613281,0.451172,0.0,0.0,0.0,0.0,True,False,4.951572401498484e-05,17.664,17.664,,,
1690,example,2.859375,0.212891,0.0,0.0,0.0,0.0,True,False,4.951515229771036e-05,17.6724,17.6724,,,
1691,example,0.053467,0.213867,0.0,0.0,0.0,0.0,True,False,4.951458024653402e-05,17.6817,17.6817,,,
1692,example,3.890625,0.458984,0.0,0.0,0.0,0.0,True,False,4.9514007861463766e-05,17.6909,17.6909,,,
1693,example,1.0625,0.90625,0.0,0.0,0.0,0.0,True,False,4.951343514250756e-05,17.6997,17.6997,,,
1694,example,16.5,1.554688,0.0,0.0,0.0,0.0,True,False,4.951286208967337e-05,17.707,17.707,,,
1695,example,2.234375,0.53125,0.0,0.0,0.0,0.0,True,False,4.951228870296916e-05,17.7157,17.7157,,,
1696,example,9.4375,1.367188,0.0,0.0,0.0,0.0,True,False,4.951171498240291e-05,17.7244,17.7244,,,
1697,example,3.578125,0.353516,0.0,0.0,0.0,0.0,True,False,4.9511140927982575e-05,17.7326,17.7326,,,
1698,example,17.625,1.867188,0.0,0.0,0.0,0.0,True,False,4.951056653971617e-05,17.7408,17.7408,,,
1699,example,0.316406,0.050293,0.0,0.0,0.0,0.0,True,False,4.9509991817611645e-05,17.7495,17.7495,,,
1700,example,21.5,0.90625,0.0,0.0,0.0,0.0,True,False,4.950941676167702e-05,17.7578,17.7578,,,
1701,example,0.392578,1.570312,0.0,0.0,0.0,0.0,True,False,4.9508841371920276e-05,17.7673,17.7673,,,
1702,example,1.953125,0.699219,0.0,0.0,0.0,0.0,True,False,4.9508265648349415e-05,17.7755,17.7755,,,
1703,example,0.206055,0.824219,0.0,0.0,0.0,0.0,True,False,4.9507689590972445e-05,17.7852,17.7852,,,
1704,example,0.96875,0.166016,0.0,0.0,0.0,0.0,True,False,4.950711319979737e-05,17.7941,17.7941,,,
1705,example,1.679688,1.679688,0.0,0.0,0.0,0.0,True,False,4.9506536474832206e-05,17.8024,17.8024,,,
1706,group,9.25,9.25,0.0,0.0,0.0,0.0,True,False,4.9505959416084984e-05,17.9193,17.9193,4,1.0,0.0
1707,group,3.15625,3.15625,0.0,0.0,0.0,0.0,True,False,4.9505382023563704e-05,17.9951,17.9951,4,1.0,0.0
1708,example,5.65625,0.3125,0.0,0.0,0.0,0.0,True,False,4.9504804297276416e-05,18.0119,18.0119,,,
1709,example,0.376953,1.507812,0.0,0.0,0.0,0.0,True,False,4.950422623723114e-05,18.0209,18.0209,,,
1710,example,0.488281,1.953125,0.0,0.0,0.0,0.0,True,False,4.950364784343591e-05,18.03,18.03,,,
